ID,Language_ID,Parameter_ID,Lemma_ID,Gloss_ID,Tag_ID,Form,Segments,Comment,Source
2130,1,551,531,,22,iociː,i o c iː,,
2131,2,551,,,,jokos,j o k o s,,
2132,2,551,,,,jokiː,j o k iː,,
2133,1,552,532,,9,irritus,i r r i t u s,,
2134,1,552,532,,10,irritiː,i r r i t iː,,
2135,2,552,,,,enratos,e n r a t o s,,
2136,2,552,,,,enratiː,e n r a t iː,,
2137,1,553,533,,19,irriːtoː,i r r iː t oː,,
2138,1,553,533,,20,irriːtat,i r r iː t a t,,
2139,2,553,,,,enriːtaːjoː,e n r iː t aː j oː,,
2140,2,553,,,,enriːtaːjeti,e n r iː t aː j e t i,,
2141,1,554,534,,73,is,i s,,
2142,2,554,,,,is,i s,,
2143,1,555,535,109,13,iter,i t e r,,
2144,1,555,535,109,14,itineris,i t i n e r i s,,
2145,2,555,,109,,eitor,ei t o r,,
2146,2,555,,109,,itenos,i t e n o s,,
2147,1,556,536,,15,itus,i t u s,,
2148,1,556,536,,16,ituːs,i t uː s,,
2149,2,556,,,,itus,i t u s,,
2150,2,556,,,,ituos,i t u o s,,
2151,1,557,537,110,13,iubar,i u b a r,,
2152,1,557,537,110,14,iubaris,i u b a r i s,,
2153,2,557,,110,,djufaos,d j u f a o s,,
2154,2,557,,110,,djufaːses,d j u f aː s e s,,
2155,1,558,538,,7,iubeoː,i u b e oː,,
2156,1,558,538,,8,iubet,i u b e t,,
2157,2,558,,,,jouðejoː,j ou ð e j oː,,
2158,2,558,,,,jouðejetiː,j ou ð e j e t iː,,
2159,1,559,539,,34,iuba,i u b a,,
2160,1,559,539,,35,iubae,i u b ae,,
2161,2,559,,,,juðaː,j u ð aː,,
2162,2,559,,,,juðaːiː,j u ð aː iː,,
2163,1,560,540,,17,iugum,i u g u m,,
2164,1,560,540,,18,iugiː,i u g iː,,
2165,2,560,,,,jugom,j u g o m,,
2166,2,560,,,,jugiː,j u g iː,,
2167,1,561,541,,9,iugus,i u g u s,,
2168,1,561,541,,10,iugiː,i u g iː,,
2169,2,561,,,,jugos,j u g o s,,
2170,2,561,,,,jugiː,j u g iː,,
2171,1,562,542,111,21,iuːncus,i uː n c u s,,
2172,1,562,542,111,22,iuːnciː,i uː n c iː,,
2173,2,562,,111,,joinikos,j oi n i k o s,,
2174,2,562,,111,,joinikiː,j oi n i k iː,,
2175,1,563,543,,1,iuŋgoː,i u ŋ g oː,,
2176,1,563,543,,2,iuŋgit,i u ŋ g i t,,
2177,2,563,,,,jungoː,j u n g oː,,
2178,2,563,,,,jungeti,j u n g e t i,,
2179,1,564,544,,9,iustus,i u s t u s,,
2180,1,564,544,,10,iustiː,i u s t iː,,
2181,2,564,,,,jowestos,j o w e s t o s,,
2182,2,564,,,,jowestiː,j o w e s t iː,,
2183,1,565,545,,9,iuvencus,i u v e n c u s,,
2184,1,565,545,,10,iuvenciː,i u v e n c iː,,
2185,2,565,,,,juwenkos,j u w e n k o s,,
2186,2,565,,,,juwenkiː,j u w e n k iː,,
2187,1,566,546,,48,iuvenis,i u v e n i s,,
2188,1,566,546,,49,iuvenis,i u v e n i s,,
2189,2,566,,,,juwenis,j u w e n i s,,
2190,2,566,,,,juwenes,j u w e n e s,,
2191,1,567,547,,34,iuventa,i u v e n t a,,
2192,1,567,547,,35,iuventae,i u v e n t ae,,
2193,2,567,,,,juwentaː,j u w e n t aː,,
2194,2,567,,,,juwentaːiː,j u w e n t aː iː,,
2195,1,568,548,,19,iuvoː,i u v oː,,
2196,1,568,548,,20,iuvat,i u v a t,,
2197,2,568,,,,ijowaːjoː,i j o w aː j oː,,
2198,2,568,,,,ijowaːjeti,i j o w aː j e t i,,
2199,1,569,549,112,5,iuːdex,i uː d e x,,
2200,1,569,549,112,6,iuːdicis,i uː d i c i s,,
2201,2,569,,112,,jowozdiks,j o w o z d i k s,,
2202,2,569,,112,,jowozdikes,j o w o z d i k e s,,
2203,1,570,541,113,77,iuːgus,i uː g u s,,
2204,1,570,541,113,78,iuːgera,i uː g e r a,,
2205,2,570,,113,,jougos,j ou g o s,,
2206,2,570,,113,,jougeza,j ou g e z a,,
2207,1,571,550,114,23,iuːgis,i uː g i s,,
2208,1,571,550,114,24,iuːgis,i uː g i s,,
2209,2,571,,114,,juːgwiːs,j uː g w iː s,,
2210,2,571,,114,,juːgwiːs,j uː g w iː s,,
2211,1,572,551,115,3,iuːglaːns,i uː g l aː n s,,
2212,1,572,551,115,4,iuːglaːndis,i uː g l aː n d i s,,
2213,2,572,,115,,djouglaːnts,d j ou g l aː n t s,,
2214,2,572,,115,,djouglaːndes,d j ou g l aː n d e s,,
2215,1,573,552,,17,iuːmentum,i uː m e n t u m,,
2216,1,573,552,,18,iuːmentiː,i uː m e n t iː,,
2217,2,573,,,,jouksmentom,j ou k s m e n t o m,,
2218,2,573,,,,jouksmentiː,j ou k s m e n t iː,,
2219,1,574,546,,79,iuːnior,i uː n i o r,,
2220,1,574,546,,80,iuːnioːris,i uː n i oː r i s,,
2221,2,574,,,,juwenjoːs,j u w e n j oː s,,
2222,2,574,,,,juwenjoːses,j u w e n j oː s e s,,
2223,1,575,553,,19,iuːrgoː,i uː r g oː,,
2224,1,575,553,,20,iurgat,i u r g a t,,
2225,2,575,,,,jowezaːgo,j o w e z aː g o,,
2226,2,575,,,,jowesaːgeti,j o w e s aː g e t i,,
2227,1,576,554,,19,iuːroː,i uː r oː,,
2228,1,576,554,,20,iuːrat,i uː r a t,,
2229,2,576,,,,jowezaːjoː,j o w e z aː j oː,,
2230,2,576,,,,jowezaːjeti,j o w e z aː j e t i,,
2231,1,577,555,116,13,iuːs,i uː s,,
2232,1,577,555,116,14,iuːris,i uː r i s,,
2233,2,577,,116,,juːs,j uː s,,
2234,2,577,,116,,juːzos,j uː z o s,,
2235,1,578,556,,13,iuːs,i uː s,,
2236,1,578,556,,14,iuːris,i uː r i s,,
2237,2,578,,,,jowos,j o w o s,,
2238,2,578,,,,jowezos,j o w e z o s,,
2239,1,579,544,,9,iuːstus,i uː s t u s,,
2240,1,579,544,,10,iuːstiː,i uː s t iː,,
2241,2,579,,,,jowestos,j o w e s t o s,,
2242,2,579,,,,jowestiː,j o w e s t iː,,
2243,1,580,557,,0,iuːxtaː,i uː x t aː,,
2244,2,580,,,,jougistaːd,j ou g i s t aː d,,
2245,1,581,558,,1,iːcoː,iː c oː,,
2246,1,581,558,,2,iːcit,iː c i t,,
2247,2,581,,,,iːkoː,iː k oː,,
2248,2,581,,,,iːketi,iː k e t i,,
2249,1,582,559,,73,iːdem,iː d e m,,
2250,2,582,,,,izdim,i z d i m,,
2251,1,583,560,117,9,iːnfectus,iː n f e c t u s,,
2252,1,583,560,117,10,infectiː,i n f e c t iː,,
2253,2,583,,117,,enfaktos,e n f a k t o s,,
2254,2,583,,117,,enfaktiː,e n f a k t iː,,
2255,1,584,561,118,9,iːnfectus,iː n f e c t u s,,
2256,1,584,561,118,10,infectiː,i n f e c t iː,,
2257,2,584,,118,,enfaktos,e n f a k t o s,,
2258,2,584,,118,,enfaktiː,e n f a k t iː,,
2259,1,585,562,,9,iːnferus,iː n f e r u s,,
2260,1,585,562,,10,iːnferiː,iː n f e r iː,,
2261,2,585,,,,enðeros,e n ð e r o s,,
2262,2,585,,,,enðeriː,e n ð e r iː,,
2263,1,586,563,,1,iːnficioː,iː n f i c i oː,,
2264,1,586,563,,2,iːnficit,iː n f i c i t,,
2265,2,586,,,,enfakjoː,e n f a k j oː,,
2266,2,586,,,,enfakjeti,e n f a k j e t i,,
2267,1,587,564,,1,iːnstruoː,iː n s t r u oː,,
2268,1,587,564,,2,iːnstruit,iː n s t r u i t,,
2269,2,587,,,,enstrowoː,e n s t r o w oː,,
2270,2,587,,,,enstroweti,e n s t r o w e t i,,
2271,1,588,564,119,25,iːnstruːctus,iː n s t r uː c t u s,,
2272,1,588,564,119,26,iːnstruːctiː,iː n s t r uː c t iː,,
2273,2,588,,119,,enstrougtos,e n s t r ou g t o s,,
2274,2,588,,119,,enstrougtiː,e n s t r ou g t iː,,
2275,1,589,565,,45,iːnsece,iː n s e c e,,
2276,2,589,,,,ensekwe,e n s e k w e,,
2277,1,590,566,,19,iːnstauroː,iː n s t au r oː,,
2278,1,590,566,,20,iːnstaurat,iː n s t au r a t,,
2279,2,590,,,,enstauraːjoː,e n s t au r aː j oː,,
2280,2,590,,,,enstauraːjeti,e n s t au r aː j e t i,,
2281,1,591,567,,34,iːnsula,iː n s u l a,,
2282,1,591,567,,35,iːnsulae,iː n s u l ae,,
2283,2,591,,,,enselaː,e n s e l aː,,
2284,2,591,,,,enselaːiː,e n s e l aː iː,,
2285,1,592,568,,34,iːra,iː r a,,
2286,1,592,568,,35,iːrae,iː r ae,,
2287,2,592,,,,eizaː,ei z aː,,
2288,2,592,,,,eizaːiː,ei z aː iː,,
2289,1,593,569,,17,labium,l a b i u m,,
2290,1,593,569,,18,labiː,l a b iː,,
2291,2,593,,,,labjom,l a b j o m,,
2292,2,593,,,,labjiː,l a b j iː,,
2293,1,594,570,,19,laboː,l a b oː,,
2294,1,594,570,,20,labat,l a b a t,,
2295,2,594,,,,labaːjoː,l a b aː j oː,,
2296,2,594,,,,labaːjeti,l a b aː j e t i,,
2297,1,595,571,,5,laboːs,l a b oː s,,
2298,1,595,571,,6,laboːris,l a b oː r i s,,
2299,2,595,,,,laboːs,l a b oː s,,
2300,2,595,,,,laboːzes,l a b oː z e s,,
2301,1,596,572,,13,lac,l a c,,
2302,1,596,572,,14,lactis,l a c t i s,,
2303,2,596,,,,dlakts,d l a k t s,,
2304,2,596,,,,dlaktes,d l a k t e s,,
2305,1,597,573,,9,lacer,l a c e r,,
2306,1,597,573,,10,laceriː,l a c e r iː,,
2307,2,597,,,,lakiros,l a k i r o s,,
2308,2,597,,,,lakiriː,l a k i r iː,,
2309,1,598,574,120,34,lacruma,l a c r u m a,,
2310,1,598,574,120,35,lacrumae,l a c r u m ae,,
2311,2,598,,120,,dakrunaː,d a k r u n aː,,
2312,2,598,,120,,dakrunaːiː,d a k r u n aː iː,,
2313,1,599,575,,15,lacus,l a c u s,,
2314,1,599,575,,16,lacuːs,l a c uː s,,
2315,2,599,,,,lakus,l a k u s,,
2316,2,599,,,,lakuos,l a k u o s,,
2317,1,600,576,,1,lacioː,l a c i oː,,
2318,1,600,576,,2,lacit,l a c i t,,
2319,2,600,,,,lakjoː,l a k j oː,,
2320,2,600,,,,lakjeti,l a k j e t i,,
2321,1,601,577,,9,laesus,l ae s u s,,
2322,1,601,577,,10,laesiː,l ae s iː,,
2323,2,601,,,,laidtos,l ai d t o s,,
2324,2,601,,,,laidtiː,l ai d t iː,,
2325,1,602,578,,9,laevus,l ae v u s,,
2326,1,602,578,,10,laeviː,l ae v iː,,
2327,2,602,,,,laiwos,l ai w o s,,
2328,2,602,,,,laeviː,l a e v iː,,
2329,1,603,579,,1,lamboː,l a m b oː,,
2330,1,603,579,,2,lambit,l a m b i t,,
2331,2,603,,,,lamboː,l a m b oː,,
2332,2,603,,,,lambeti,l a m b e t i,,
2333,1,604,580,,7,laŋgueo,l a ŋ g u e o,,
2334,1,604,580,,8,laŋguet,l a ŋ g u e t,,
2335,2,604,,,,langueːoː,l a n g u eː oː,,
2336,2,604,,,,langueːeti,l a n g u eː e t i,,
2337,1,605,581,,5,lapis,l a p i s,,
2338,1,605,581,,6,lapidis,l a p i d i s,,
2339,2,605,,,,lapats,l a p a t s,,
2340,2,605,,,,lapedes,l a p e d e s,,
2341,1,606,582,121,21,lanius,l a n i u s,,
2342,1,606,582,121,22,laniː,l a n iː,,
2343,2,606,,121,,lamjos,l a m j o s,,
2344,2,606,,121,,lamjiː,l a m j iː,,
2345,1,607,583,,9,lassus,l a s s u s,,
2346,1,607,583,,10,lassiː,l a s s iː,,
2347,2,607,,,,lassos,l a s s o s,,
2348,2,607,,,,lassiː,l a s s iː,,
2349,1,608,584,,7,lateoː,l a t e oː,,
2350,1,608,584,,8,latet,l a t e t,,
2351,2,608,,,,lateːoː,l a t eː oː,,
2352,2,608,,,,lateːeti,l a t eː e t i,,
2353,1,609,585,,3,laus,l au s,,
2354,1,609,585,,4,laudis,l au d i s,,
2355,2,609,,,,lawets,l a w e t s,,
2356,2,609,,,,lawedes,l a w e d e s,,
2357,1,610,586,122,17,laːbrum,l aː b r u m,,
2358,1,610,586,122,18,laːbriː,l aː b r iː,,
2359,2,610,,122,,lawaːðrom,l a w aː ð r o m,,
2360,2,610,,122,,lawaːðriː,l a w aː ð r iː,,
2361,1,611,587,,19,lavoː,l a v oː,,
2362,1,611,587,,20,lavat,l a v a t,,
2363,2,611,,,,lawaːjoː,l a w aː j oː,,
2364,2,611,,,,lawaːjeti,l a w aː j e t i,,
2365,1,612,588,123,3,lax,l a x,,
2366,2,612,,123,,laks,l a k s,,
2367,1,613,589,,9,laxus,l a x u s,,
2368,1,613,589,,10,laxiː,l a x iː,,
2369,2,613,,,,slaksos,s l a k s o s,,
2370,2,613,,,,slaksiː,s l a k s iː,,
2371,1,614,590,,17,laːmentum,l aː m e n t u m,,
2372,1,614,590,,18,laːmentiː,l aː m e n t iː,,
2373,2,614,,,,laːmentom,l aː m e n t o m,,
2374,2,614,,,,laːmentiː,l aː m e n t iː,,
2375,1,615,591,,34,laːnaː,l aː n aː,,
2376,1,615,591,,35,laːnae,l aː n ae,,
2377,2,615,,,,wlaːnaː,w l aː n aː,,
2378,2,615,,,,wlaːnaːiː,w l aː n aː iː,,
2379,1,616,332,,25,laːtus,l aː t u s,,
2380,1,616,332,,26,laːtiː,l aː t iː,,
2381,2,616,,,,tlaːtos,t l aː t o s,,
2382,2,616,,,,tlaːtiː,t l aː t iː,,
2383,1,617,592,,9,laːtus,l aː t u s,,
2384,1,617,592,,10,laːtiː,l aː t iː,,
2385,2,617,,,,stlaːtos,s t l aː t o s,,
2386,2,617,,,,stlaːtiː,s t l aː t iː,,
2387,1,618,593,,9,lectus,l e c t u s,,
2388,1,618,593,,10,lectiː,l e c t iː,,
2389,2,618,,,,lektos,l e k t o s,,
2390,2,618,,,,lektiː,l e k t iː,,
2391,1,619,593,,1,legoː,l e g oː,,
2392,1,619,593,,2,legit,l e g i t,,
2393,2,619,,,,legoː,l e g oː,,
2394,2,619,,,,legit,l e g i t,,
2395,1,620,594,,23,levis,l e v i s,,
2396,2,620,,,,leɣʷis,l e ɣʷ i s,,
2397,1,621,595,,23,leːnis,l eː n i s,,
2398,1,621,595,,24,leːnis,l eː n i s,,
2399,2,621,,,,leːnis,l eː n i s,,
2400,2,621,,,,lenes,l e n e s,,
2401,1,622,596,124,21,leːvir,l eː v i r,,
2402,2,622,,124,,daiweːr,d ai w eː r,,
2403,1,623,597,,23,leːvis,l eː v i s,,
2404,1,623,597,,24,leːvis,l eː v i s,,
2405,2,623,,,,leːiwis,l eː i w i s,,
2406,2,623,,,,leːiwes,l eː i w e s,,
2407,1,624,598,,21,liber,l i b e r,,
2408,1,624,598,,22,libriː,l i b r iː,,
2409,2,624,,,,luβros,l u β r o s,,
2410,2,624,,,,luβriː,l u β r iː,,
2411,1,625,599,,8,libet,l i b e t,,
2412,2,625,,,,luβeːt,l u β eː t,,
2413,1,626,600,,17,liŋnum,l i ŋ n u m,,
2414,1,626,600,,18,liŋniː,l i ŋ n iː,,
2415,2,626,,,,legnom,l e g n o m,,
2416,2,626,,,,legniː,l e g n iː,,
2417,1,627,601,125,34,liŋgua,l i ŋ g u a,,
2418,1,627,601,125,35,liŋgua,l i ŋ g u a,,
2419,2,627,,125,,denɣwaː,d e n ɣ w aː,,
2420,2,627,,125,,denɣwaːiː,d e n ɣ w aː iː,,
2421,1,628,602,,1,linoː,l i n oː,,
2422,1,628,602,,2,linit,l i n i t,,
2423,2,628,,,,linoː,l i n oː,,
2424,2,628,,,,lineti,l i n e t i,,
2425,1,629,603,,1,linquoː,l i n qu oː,,
2426,1,629,603,,2,linquit,l i n qu i t,,
2427,2,629,,,,linkʷoː,l i n kʷ oː,,
2428,2,629,,,,linkʷeti,l i n kʷ e t i,,
2429,1,630,604,,7,liqueoː,l i qu e oː,,
2430,1,630,604,,8,liquet,l i qu e t,,
2431,2,630,,,,wlikʷeːoː,w l i kʷ eː oː,,
2432,2,630,,,,wlikʷeːeti,w l i kʷ eː e t i,,
2433,1,631,605,,9,liːber,l iː b e r,,
2434,1,631,605,,10,liːberiː,l iː b e r iː,,
2435,2,631,,,,louðeros,l ou ð e r o s,,
2436,2,631,,,,louðeriː,l ou ð e r iː,,
2437,1,632,606,,21,liːbertus,l iː b e r t u s,,
2438,1,632,606,,22,liːbertiː,l iː b e r t iː,,
2439,2,632,,,,louðertos,l ou ð e r t o s,,
2440,2,632,,,,louðertiː,l ou ð e r t iː,,
2441,1,633,607,,34,liːbra,l iː b r a,,
2442,1,633,607,,35,liːbrae,l iː b r ae,,
2443,2,633,,,,leiθraː,l ei θ r aː,,
2444,2,633,,,,leiθraːiː,l ei θ r aː iː,,
2445,1,634,608,,17,liːbum,l iː b u m,,
2446,1,634,608,,18,liːbiː,l iː b iː,,
2447,2,634,,,,leiβom,l ei β o m,,
2448,2,634,,,,loiβom,l oi β o m,,
2449,2,634,,,,leiβiː,l ei β iː,,
2450,2,634,,,,loiβiː,l oi β iː,,
2451,1,635,609,,21,liːmus,l iː m u s,,
2452,1,635,609,,22,liːmiː,l iː m iː,,
2453,2,635,,,,sloimos,s l oi m o s,,
2454,2,635,,,,sloimiː,s l oi m iː,,
2455,1,636,610,,9,liːmus,l iː m u s,,
2456,1,636,610,,10,liːmiː,l iː m iː,,
2457,2,636,,,,liːmos,l iː m o s,,
2458,2,636,,,,liːmiː,l iː m iː,,
2459,1,637,611,,17,liːnum,l iː n u m,,
2460,1,637,611,,18,liːniː,l iː n iː,,
2461,2,637,,,,liːnom,l iː n o m,,
2462,2,637,,,,liːniː,l iː n iː,,
2463,1,638,612,,34,liːra,l iː r a,,
2464,1,638,612,,35,liːrae,l iː r ae,,
2465,2,638,,,,loizaː,l oi z aː,,
2466,2,638,,,,loizaːiː,l oi z aː iː,,
2467,1,639,613,,3,liːs,l iː s,,
2468,1,639,613,,4,liːtis,l iː t i s,,
2469,2,639,,,,sliːtis,s l iː t i s,,
2470,2,639,,,,sliːtes,s l iː t e s,,
2471,1,640,614,,34,littera,l i t t e r a,,
2472,1,640,614,,35,litterae,l i t t e r ae,,
2473,2,640,,,,liːteraː,l iː t e r aː,,
2474,2,640,,,,liːteraːiː,l iː t e r aː iː,,
2475,1,641,615,,13,liːtus,l iː t u s,,
2476,1,641,615,,14,liːtoris,l iː t o r i s,,
2477,2,641,,,,leitos,l ei t o s,,
2478,2,641,,,,leitores,l ei t o r e s,,
2479,1,642,616,,7,liːveoː,l iː v e oː,,
2480,1,642,616,,8,liːvet,l iː v e t,,
2481,2,642,,,,sleiweːoː,s l ei w eː oː,,
2482,2,642,,,,leiweːoː,l ei w eː oː,,
2483,2,642,,,,sliːweːoː,s l iː w eː oː,,
2484,2,642,,,,liːweːoː,l iː w eː oː,,
2485,2,642,,,,sloiweːoː,s l oi w eː oː,,
2486,2,642,,,,loiweːoː,l oi w eː oː,,
2487,2,642,,,,sleiweːeti,s l ei w eː e t i,,
2488,2,642,,,,leiweːeti,l ei w eː e t i,,
2489,2,642,,,,sliːweːeti,s l iː w eː e t i,,
2490,2,642,,,,liːweːeti,l iː w eː e t i,,
2491,2,642,,,,sloiweːeti,s l oi w eː e t i,,
2492,2,642,,,,loiweːeti,l oi w eː e t i,,
2493,1,643,617,,19,locoː,l o c oː,,
2494,1,643,617,,20,locat,l o c a t,,
2495,2,643,,,,stlokaːjoː,s t l o k aː j oː,,
2496,2,643,,,,stlokaːjeti,s t l o k aː j e t i,,
2497,1,644,618,,21,locus,l o c u s,,
2498,1,644,618,,22,lociː,l o c iː,,
2499,2,644,,,,stlokos,s t l o k o s,,
2500,2,644,,,,stlokiː,s t l o k iː,,
2501,1,645,619,,9,loŋgus,l o ŋ g u s,,
2502,1,645,619,,10,loŋgiː,l o ŋ g iː,,
2503,2,645,,,,dlongos,d l o n g o s,,
2504,2,645,,,,dlongiː,d l o n g iː,,
2505,1,646,620,,48,loquaːx,l o qu aː x,,
2506,1,646,620,,49,loquaːcis,l o qu aː c i s,,
2507,2,646,,,,tlokʷaːks,t l o kʷ aː k s,,
2508,2,646,,,,tlokʷaːkes,t l o kʷ aː k e s,,
2509,1,647,621,,43,loquor,l o qu o r,,
2510,1,647,621,,44,loquitur,l o qu i t u r,,
2511,2,647,,,,tlokʷoːr,t l o kʷ oː r,,
2512,2,647,,,,tlokʷetor,t l o kʷ e t o r,,
2513,1,648,622,,17,lucrum,l u c r u m,,
2514,1,648,622,,18,lucriː,l u c r iː,,
2515,2,648,,,,luklom,l u k l o m,,
2516,2,648,,,,lukliː,l u k l iː,,
2517,1,649,623,126,21,lumbus,l u m b u s,,
2518,1,649,623,126,22,lumbiː,l u m b iː,,
2519,2,649,,126,,lonðwos,l o n ð w o s,,
2520,2,649,,126,,lonðwiː,l o n ð w iː,,
2521,1,650,624,,21,lupus,l u p u s,,
2522,1,650,624,,22,lupiː,l u p iː,,
2523,2,650,,,,lukʷos,l u kʷ o s,,
2524,2,650,,,,lukʷiː,l u kʷ iː,,
2525,1,651,625,,9,luscus,l u s c u s,,
2526,1,651,625,,10,lusciː,l u s c iː,,
2527,2,651,,,,lukskos,l u k s k o s,,
2528,2,651,,,,lukskiː,l u k s k iː,,
2529,1,652,626,127,34,lutra,l u t r a,,
2530,1,652,626,127,35,lutrae,l u t r ae,,
2531,2,652,,127,,utraː,u t r aː,,
2532,2,652,,127,,utraːiː,u t r aː iː,,
2533,1,653,627,,17,lutum,l u t u m,,
2534,1,653,627,,18,lutiː,l u t iː,,
2535,2,653,,,,lutom,l u t o m,,
2536,2,653,,,,lutiː,l u t iː,,
2537,1,654,628,,9,luxus,l u x u s,,
2538,1,654,628,,10,luxiː,l u x iː,,
2539,2,654,,,,luksos,l u k s o s,,
2540,2,654,,,,luksiː,l u k s iː,,
2541,1,655,629,,9,luːbricus,l uː b r i c u s,,
2542,1,655,629,,10,luːbriciː,l uː b r i c iː,,
2543,2,655,,,,slouβrikos,s l ou β r i k o s,,
2544,2,655,,,,slouβrikiː,s l ou β r i k iː,,
2545,1,656,630,,7,luːceoː,l uː c e oː,,
2546,1,656,630,,8,luːcet,l uː c e t,,
2547,2,656,,,,loukeːoː,l ou k eː oː,,
2548,2,656,,,,loukeːeti,l ou k eː e t i,,
2549,1,657,631,,21,luːcus,l uː c u s,,
2550,1,657,631,,22,luːciː,l uː c iː,,
2551,2,657,,,,loukos,l ou k o s,,
2552,2,657,,,,loukiː,l ou k iː,,
2553,1,658,632,,50,luːctor,l uː c t o r,,
2554,1,658,632,,51,luːctaːtur,l uː c t aː t u r,,
2555,2,658,,,,luktaːoːr,l u k t aː oː r,,
2556,2,658,,,,luktaːjetor,l u k t aː j e t o r,,
2557,1,659,633,,7,luːdoː,l uː d oː,,
2558,1,659,633,,8,luːdet,l uː d e t,,
2559,2,659,,,,loidoː,l oi d oː,,
2560,2,659,,,,loideti,l oi d e t i,,
2561,1,660,634,,21,luːdus,l uː d u s,,
2562,1,660,634,,22,luːdiː,l uː d iː,,
2563,2,660,,,,loidos,l oi d o s,,
2564,2,660,,,,loidiː,l oi d iː,,
2565,1,661,635,,7,luːgeoː,l uː g e oː,,
2566,1,661,635,,8,luːget,l uː g e t,,
2567,2,661,,,,lougejeoː,l ou g e j e oː,,
2568,2,661,,,,lougejeti,l ou g e j e t i,,
2569,1,662,636,,34,luːna,l uː n a,,
2570,1,662,636,,35,luːna,l uː n a,,
2571,2,662,,,,loukznaː,l ou k z n aː,,
2572,2,662,,,,loukznaːiː,l ou k z n aː iː,,
2573,1,663,637,,7,luoː,l u oː,,
2574,1,663,637,,8,luet,l u e t,,
2575,2,663,,,,luwoː,l u w oː,,
2576,2,663,,,,luweti,l u w e t i,,
2577,1,664,638,,17,luːstrum,l uː s t r u m,,
2578,1,664,638,,18,luːstriː,l uː s t r iː,,
2579,2,664,,,,luːstrom,l uː s t r o m,,
2580,2,664,,,,luːstriː,l uː s t r iː,,
2581,1,665,628,,3,luːx,l uː x,,
2582,1,665,628,,4,luːcis,l uː c i s,,
2583,2,665,,,,louks,l ou k s,,
2584,2,665,,,,loukes,l ou k e s,,
2585,1,666,639,,9,macer,m a c e r,,
2586,1,666,639,,10,macriː,m a c r iː,,
2587,2,666,,,,makros,m a k r o s,,
2588,2,666,,,,makriː,m a k r iː,,
2589,1,667,640,,34,macula,m a c u l a,,
2590,1,667,640,,35,maculae,m a c u l ae,,
2591,2,667,,,,smatlaː,s m a t l aː,,
2592,2,667,,,,smatlaːiː,s m a t l aː iː,,
2593,1,668,641,,9,mactus,m a c t u s,,
2594,1,668,641,,10,mactiː,m a c t iː,,
2595,2,668,,,,maktos,m a k t o s,,
2596,2,668,,,,maktiː,m a k t iː,,
2597,1,669,642,,7,madeoː,m a d e oː,,
2598,1,669,642,,8,madet,m a d e t,,
2599,2,669,,,,madeːoː,m a d eː oː,,
2600,2,669,,,,madeːeti,m a d eː e t i,,
2601,1,670,643,,7,maereoː,m ae r e oː,,
2602,1,670,643,,8,maeret,m ae r e t,,
2603,2,670,,,,maiseːoː,m ai s eː oː,,
2604,2,670,,,,maiseːeti,m ai s eː e t i,,
2605,1,671,644,,81,magis,m a g i s,,
2606,2,671,,,,magis,m a g i s,,
2607,1,672,645,,21,magister,m a g i s t e r,,
2608,1,672,645,,22,magistriː,m a g i s t r iː,,
2609,2,672,,,,magisteros,m a g i s t e r o s,,
2610,2,672,,,,magisteriː,m a g i s t e r iː,,
2611,1,673,646,,9,maŋnus,m a ŋ n u s,,
2612,1,673,646,,10,maŋniː,m a ŋ n iː,,
2613,2,673,,,,magnos,m a g n o s,,
2614,2,673,,,,magniː,m a g n iː,,
2615,1,674,647,128,21,malleus,m a l l e u s,,
2616,1,674,647,128,22,malleiː,m a l l e iː,,
2617,2,674,,128,,molaleos,m o l a l e o s,,
2618,2,674,,128,,molaleiː,m o l a l e iː,,
2619,1,675,648,,9,maliŋnus,m a l i ŋ n u s,,
2620,1,675,648,,10,maliŋniː,m a l i ŋ n iː,,
2621,2,675,,,,malignos,m a l i g n o s,,
2622,2,675,,,,maligniː,m a l i g n iː,,
2623,1,676,646,129,79,maiior,m a i i o r,,
2624,1,676,646,129,80,maiioːris,m a i i oː r i s,,
2625,2,676,,129,,magjoːs,m a g j oː s,,
2626,2,676,,129,,magjoːses,m a g j oː s e s,,
2627,1,677,649,,9,malus,m a l u s,,
2628,1,677,649,,10,maliː,m a l iː,,
2629,2,677,,,,malos,m a l o s,,
2630,2,677,,,,maliː,m a l iː,,
2631,1,678,650,,5,manceps,m a n c e p s,,
2632,1,678,650,,6,mancipis,m a n c i p i s,,
2633,2,678,,,,manukaps,m a n u k a p s,,
2634,2,678,,,,manukapes,m a n u k a p e s,,
2635,1,679,651,,1,mandoː,m a n d oː,,
2636,1,679,651,,2,mandit,m a n d i t,,
2637,2,679,,,,mandnoː,m a n d n oː,,
2638,2,679,,,,mandneti,m a n d n e t i,,
2639,1,680,652,130,7,maneo,m a n e o,,
2640,1,680,652,130,8,manet,m a n e t,,
2641,2,680,,130,,moneːoː,m o n eː oː,,
2642,2,680,,130,,moneːeti,m o n eː e t i,,
2643,1,681,653,,17,manteːlum,m a n t eː l u m,,
2644,1,681,653,,18,manteːliː,m a n t eː l iː,,
2645,2,681,,,,mantergslom,m a n t e r g s l o m,,
2646,2,681,,,,mantergsliː,m a n t e r g s l iː,,
2647,1,682,654,,11,manus,m a n u s,,
2648,1,682,654,,12,manuːs,m a n uː s,,
2649,2,682,,,,manus,m a n u s,,
